Year,State ab,State,Population,Index offenses total,Violent crime total,Murder and nonnegligent Manslaughter,Rape (legacy),Rape (revised),Rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Index offense rate,Violent Crime rate,Murder and nonnegligent manslaughter rate,Rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
1969,IL,Illinois,11047000,383161,49543,950,2113.0,0.0,2113,26153,20327,333618,81602,199600,52416,3468.5,448.5,8.6,19.1,236.7,184.0,3020.0,738.7,1806.8,474.5
1969,IN,Indiana,5118000,158114,10141,255,864.0,0.0,864,4788,4234,147973,41916,85869,20188,3089.3,198.1,5.0,16.9,93.6,82.7,2891.2,819.0,1677.8,394.5
1969,IA,Iowa,2781000,62642,1918,39,178.0,0.0,178,622,1079,60724,13603,42184,4937,2252.5,69.0,1.4,6.4,22.4,38.8,2183.5,489.1,1516.9,177.5
1969,KS,Kansas,2321000,72834,3873,81,350.0,0.0,350,1271,2171,68961,16091,47579,5291,3138.1,166.9,3.5,15.1,54.8,93.5,2971.2,693.3,2049.9,228.0
1969,KY,Kentucky,3232000,69969,5745,336,370.0,0.0,370,2236,2803,64224,18399,34646,11179,2164.9,177.8,10.4,11.4,69.2,86.7,1987.1,569.3,1072.0,345.9
1969,LA,Louisiana,3745000,103066,13492,356,829.0,0.0,829,3843,8464,89574,26013,51421,12140,2752.1,360.3,9.5,22.1,102.6,226.0,2391.8,694.6,1373.1,324.2
1969,ME,Maine,978000,18985,733,16,58.0,0.0,58,111,548,18252,5672,11176,1404,1941.2,74.9,1.6,5.9,11.3,56.0,1866.3,580.0,1142.7,143.6
1969,MD,Maryland,3765000,172186,24295,350,1125.0,0.0,1125,11086,11734,147891,41970,83610,22311,4573.3,645.3,9.3,29.9,294.4,311.7,3928.0,1114.7,2220.7,592.6
1969,MA,Massachusetts,5467000,190173,10272,191,592.0,0.0,592,4955,4534,179901,56450,76501,46950,3478.6,187.9,3.5,10.8,90.6,82.9,3290.7,1032.6,1399.3,858.8
1969,MI,Michigan,8766000,421133,44048,770,2832.0,0.0,2832,23238,17208,377085,115315,217834,43936,4804.2,502.5,8.8,32.3,265.1,196.3,4301.7,1315.5,2485.0,501.2
1969,MN,Minnesota,3700000,113836,5253,69,424.0,0.0,424,3016,1744,108583,28836,65527,14220,3076.7,142.0,1.9,11.5,81.5,47.1,2934.7,779.4,1771.0,384.3
1969,MS,Mississippi,2363000,25865,3354,192,215.0,0.0,215,345,2602,22511,7479,13310,1722,1094.5,141.9,8.1,9.1,14.6,110.1,952.6,316.5,563.3,72.9
1969,MO,Missouri,4651000,194373,18260,485,1270.0,0.0,1270,8483,8022,176113,52037,97171,26905,4179.2,392.6,10.4,27.3,182.4,172.5,3786.6,1118.8,2089.2,578.5
1969,MT,Montana,694000,18666,682,25,77.0,0.0,77,154,426,17984,3899,12587,1498,2689.7,98.3,3.6,11.1,22.2,61.4,2591.4,561.8,1813.7,215.9
1969,NE,Nebraska,1449000,35519,2302,36,98.0,0.0,98,751,1417,33217,6989,22106,4122,2451.3,158.9,2.5,6.8,51.8,97.8,2292.4,482.3,1525.6,284.5
1969,NV,Nevada,457000,23516,1642,41,94.0,0.0,94,781,726,21874,6245,13069,2560,5145.7,359.3,9.0,20.6,170.9,158.9,4786.4,1366.5,2859.7,560.2
1969,NH,New Hampshire,717000,10831,325,18,29.0,0.0,29,75,203,10506,3322,6157,1027,1510.6,45.3,2.5,4.0,10.5,28.3,1465.3,463.3,858.7,143.2
1969,NJ,New Jersey,7148000,230927,17226,369,914.0,0.0,914,9657,6286,213701,68123,108336,37242,3230.7,241.0,5.2,12.8,135.1,87.9,2989.7,953.0,1515.6,521.0
1969,NM,New Mexico,994000,44854,2881,63,249.0,0.0,249,647,1922,41973,12234,25622,4117,4512.4,289.8,6.3,25.1,65.1,193.4,4222.6,1230.8,2577.7,414.2
1969,NY,New York,18321000,837210,105870,1324,2902.0,0.0,2902,64754,36890,731340,248477,367463,115400,4569.7,577.9,7.2,15.8,353.4,201.4,3991.8,1356.2,2005.7,629.9
1969,NC,North Carolina,5205000,117200,18117,588,619.0,0.0,619,2244,14666,99083,31804,58614,8665,2251.7,348.1,11.3,11.9,43.1,281.8,1903.6,611.0,1126.1,166.5
1969,ND,North Dakota,615000,9138,220,1,25.0,0.0,25,44,150,8918,1533,6800,585,1485.9,35.8,0.2,4.1,7.2,24.4,1450.1,249.3,1105.7,95.1
1969,OH,Ohio,10740000,336614,26648,685,1645.0,0.0,1645,13604,10714,309966,79489,178701,51776,3134.2,248.1,6.4,15.3,126.7,99.8,2886.1,740.1,1663.9,482.1
1969,OK,Oklahoma,2568000,67218,4775,148,366.0,0.0,366,1268,2993,62443,18595,37563,6285,2617.5,185.9,5.8,14.3,49.4,116.5,2431.6,724.1,1462.7,244.7
1969,OR,Oregon,2032000,85543,4527,81,371.0,0.0,371,1760,2315,81016,22853,51692,6471,4209.8,222.8,4.0,18.3,86.6,113.9,3987.0,1124.7,2543.9,318.5
1969,PA,Pennsylvania,11803000,238163,22887,488,1430.0,0.0,1430,10690,10279,215276,68187,111114,35975,2017.8,193.9,4.1,12.1,90.6,87.1,1823.9,577.7,941.4,304.8
1969,RI,Rhode Island,911000,37613,1594,28,36.0,0.0,36,669,861,36019,8950,19570,7499,4128.8,175.0,3.1,4.0,73.4,94.5,3953.8,982.4,2148.2,823.2
1969,SC,South Carolina,2692000,68677,6449,336,378.0,0.0,378,1347,4388,62228,21711,34099,6418,2551.2,239.6,12.5,14.0,50.0,163.0,2311.6,806.5,1266.7,238.4
1969,SD,South Dakota,659000,12072,510,13,73.0,0.0,73,85,339,11562,2801,8063,698,1831.9,77.4,2.0,11.1,12.9,51.4,1754.5,425.0,1223.5,105.9
1969,TN,Tennessee,3985000,87835,9235,382,505.0,0.0,505,2996,5352,78600,28492,38885,11223,2204.1,231.7,9.6,12.7,75.2,134.3,1972.4,715.0,975.8,281.6
1969,TX,Texas,11187000,443842,36707,1269,2153.0,0.0,2153,13045,20240,407135,122152,241732,43251,3967.5,328.1,11.3,19.2,116.6,180.9,3639.4,1091.9,2160.8,386.6
1969,UT,Utah,1045000,42092,1460,26,147.0,0.0,147,512,775,40632,8867,28654,3111,4027.9,139.7,2.5,14.1,49.0,74.2,3888.2,848.5,2742.0,297.7
1969,VT,Vermont,439000,6898,234,11,40.0,0.0,40,41,142,6664,2632,3536,496,1571.3,53.3,2.5,9.1,9.3,32.3,1518.0,599.5,805.5,113.0
1969,VA,Virginia,4669000,140447,12433,341,766.0,0.0,766,3782,7544,128014,35496,78912,13606,3008.1,266.3,7.3,16.4,81.0,161.6,2741.8,760.2,1690.1,291.4
1969,WA,Washington,3402000,157711,8243,124,660.0,0.0,660,3844,3615,149468,44106,92411,12951,4635.8,242.3,3.6,19.4,113.0,106.3,4393.5,1296.5,2716.4,380.7
1969,WV,West Virginia,1819000,20096,1766,102,93.0,0.0,93,347,1224,18330,5870,10906,1554,1104.8,97.1,5.6,5.1,19.1,67.3,1007.7,322.7,599.6,85.4
1969,WI,Wisconsin,4233000,105320,3411,87,305.0,0.0,305,1196,1823,101909,21101,71330,9478,2488.1,80.6,2.1,7.2,28.3,43.1,2407.5,498.5,1685.1,223.9
1969,WY,Wyoming,320000,8645,286,33,37.0,0.0,37,51,165,8359,1808,5984,567,2701.6,89.4,10.3,11.6,15.9,51.6,2612.2,565.0,1870.0,177.2
1970,AL,Alabama,3444165,85399,10185,404,637.0,0.0,637,1731,7413,75214,26739,40779,7696,2479.5,295.7,11.7,18.5,50.3,215.2,2183.8,776.4,1184.0,223.5
1970,AK,Alaska,302173,11488,840,37,79.0,0.0,79,217,507,10648,2387,6595,1666,3801.8,278.0,12.2,26.1,71.8,167.8,3523.8,789.9,2182.5,551.3
1970,AZ,Arizona,1772482,104829,6564,168,478.0,0.0,478,2130,3788,98265,26464,62918,8883,5914.2,370.3,9.5,27.0,120.2,213.7,5543.9,1493.0,3549.7,501.2
1970,AR,Arkansas,1923295,46566,4276,195,328.0,0.0,328,877,2876,42290,14606,25388,2296,2421.1,222.3,10.1,17.1,45.6,149.5,2198.8,759.4,1320.0,119.4
1970,CA,California,19953134,1264854,94741,1376,7005.0,0.0,7005,41277,45083,1170113,349788,682811,137514,6339.1,474.8,6.9,35.1,206.9,225.9,5864.3,1753.0,3422.1,689.2
1970,CO,Colorado,2207259,117386,7874,137,795.0,0.0,795,2849,4093,109512,30481,66043,12988,5318.1,356.7,6.2,36.0,129.1,185.4,4961.4,1380.9,2992.1,588.4
1970,CT,Connecticut,3032217,105807,5167,106,276.0,0.0,276,2136,2649,100640,32874,53084,14682,3489.4,170.4,3.5,9.1,70.4,87.4,3319.0,1084.2,1750.7,484.2
1970,DE,Delaware,548104,23366,1795,42,102.0,0.0,102,578,1073,21571,5789,12718,3064,4263.1,327.5,7.7,18.6,105.5,195.8,3935.6,1056.2,2320.4,559.0
1970,DC,District of Columbia,756510,82334,16846,221,720.0,0.0,720,11816,4089,65488,21740,32638,11110,10883.4,2226.8,29.2,95.2,1561.9,540.5,8656.6,2873.7,4314.3,1468.6
1970,FL,Florida,6789443,361006,33824,860,1509.0,0.0,1509,12636,18819,327182,106036,194216,26930,5317.2,498.2,12.7,22.2,186.1,277.2,4819.0,1561.8,2860.6,396.6
1970,GA,Georgia,4589575,132253,13976,702,740.0,0.0,740,4395,8139,118277,41301,62812,14164,2881.6,304.5,15.3,16.1,95.8,177.3,2577.1,899.9,1368.6,308.6
1970,HI,Hawaii,769913,40537,938,28,91.0,0.0,91,487,332,39599,11211,23914,4474,5265.1,121.8,3.6,11.8,63.3,43.1,5143.3,1456.1,3106.1,581.1
1970,ID,Idaho,713008,22494,879,33,88.0,0.0,88,146,612,21615,4803,15784,1028,3154.8,123.3,4.6,12.3,20.5,85.8,3031.5,673.6,2213.7,144.2
1970,IL,Illinois,11113976,420061,52006,1066,2270.0,0.0,2270,27908,20762,368055,85067,225437,57551,3779.5,467.9,9.6,20.4,251.1,186.8,3311.6,765.4,2028.4,517.8
1970,IN,Indiana,5193669,180995,12184,253,1031.0,0.0,1031,5729,5171,168811,48084,97338,23389,3484.9,234.6,4.9,19.9,110.3,99.6,3250.3,925.8,1874.2,450.3
1970,IA,Iowa,2825041,70770,2241,54,175.0,0.0,175,804,1208,68529,14331,49253,4945,2505.1,79.3,1.9,6.2,28.5,42.8,2425.8,507.3,1743.4,175.0
1970,KS,Kansas,2249071,81946,4561,107,325.0,0.0,325,1689,2440,77385,19829,51784,5772,3643.6,202.8,4.8,14.5,75.1,108.5,3440.8,881.7,2302.5,256.6
1970,KY,Kentucky,3219311,79971,7157,357,441.0,0.0,441,2344,4015,72814,22662,39002,11150,2484.1,222.3,11.1,13.7,72.8,124.7,2261.8,703.9,1211.5,346.3
1970,LA,Louisiana,3643180,120805,15063,426,841.0,0.0,841,5131,8665,105742,32426,59300,14016,3316.0,413.5,11.7,23.1,140.8,237.8,2902.5,890.0,1627.7,384.7
1970,ME,Maine,993663,20469,887,15,70.0,0.0,70,125,677,19582,6345,11721,1516,2060.0,89.3,1.5,7.0,12.6,68.1,1970.7,638.5,1179.6,152.6
1970,MD,Maryland,3922399,182040,24512,362,936.0,0.0,936,13280,9934,157528,41234,94816,21478,4641.0,624.9,9.2,23.9,338.6,253.3,4016.1,1051.2,2417.3,547.6
1970,MA,Massachusetts,5689170,213134,11542,197,684.0,0.0,684,5658,5003,201592,64523,87114,49955,3746.3,202.9,3.5,12.0,99.5,87.9,3543.4,1134.1,1531.2,878.1
1970,MI,Michigan,8875083,488790,51090,831,2402.0,0.0,2402,30758,17099,437700,139398,257118,41184,5507.5,575.7,9.4,27.1,346.6,192.7,4931.8,1570.7,2897.1,464.0
1970,MN,Minnesota,3805069,121796,5782,75,369.0,0.0,369,3389,1949,116014,30507,72354,13153,3200.9,152.0,2.0,9.7,89.1,51.2,3048.9,801.7,1901.5,345.7
1970,MS,Mississippi,2216912,28872,3974,255,198.0,0.0,198,421,3100,24898,7785,15376,1737,1302.4,179.3,11.5,8.9,19.0,139.8,1123.1,351.2,693.6,78.4
1970,MO,Missouri,4677399,194330,18986,499,1283.0,0.0,1283,9393,7811,175344,53184,97004,25156,4154.7,405.9,10.7,27.4,200.8,167.0,3748.8,1137.0,2073.9,537.8
1970,MT,Montana,694409,20019,774,22,73.0,0.0,73,155,524,19245,4123,13582,1540,2882.9,111.5,3.2,10.5,22.3,75.5,2771.4,593.7,1955.9,221.8
1970,NE,Nebraska,1483791,37880,2731,44,138.0,0.0,138,850,1699,35149,7486,23332,4331,2553.0,184.1,3.0,9.3,57.3,114.5,2368.9,504.5,1572.5,291.9
1970,NV,Nevada,488738,28170,1948,43,96.0,0.0,96,921,888,26222,8116,14877,3229,5763.8,398.6,8.8,19.6,188.4,181.7,5365.2,1660.6,3044.0,660.7
1970,NH,New Hampshire,737681,12704,413,15,44.0,0.0,44,89,265,12291,4172,6850,1269,1722.2,56.0,2.0,6.0,12.1,35.9,1666.2,565.6,928.6,172.0
1970,NJ,New Jersey,7168164,256287,20583,412,927.0,0.0,927,12145,7099,235704,74649,121098,39957,3575.3,287.1,5.7,12.9,169.4,99.0,3288.2,1041.4,1689.4,557.4
1970,NM,New Mexico,1016000,45070,3093,98,227.0,0.0,227,687,2081,41977,12156,25729,4092,4436.0,304.4,9.6,22.3,67.6,204.8,4131.6,1196.5,2532.4,402.8
1970,NY,New York,18190740,904314,124613,1444,2875.0,0.0,2875,81149,39145,779701,267474,386553,125674,4971.3,685.0,7.9,15.8,446.1,215.2,4286.3,1470.4,2125.0,690.9
1970,NC,North Carolina,5082059,134302,18814,597,658.0,0.0,658,2660,14899,115488,38918,68042,8528,2642.7,370.2,11.7,12.9,52.3,293.2,2272.5,765.8,1338.9,167.8
1970,ND,North Dakota,617761,10542,211,3,38.0,0.0,38,40,130,10331,1769,8000,562,1706.5,34.2,0.5,6.2,6.5,21.0,1672.3,286.4,1295.0,91.0
1970,OH,Ohio,10652017,380744,30279,699,1700.0,0.0,1700,15539,12341,350465,90953,207024,52488,3574.4,284.3,6.6,16.0,145.9,115.9,3290.1,853.9,1943.5,492.8
1970,OK,Oklahoma,2559253,76198,5194,151,400.0,0.0,400,1400,3243,71004,21381,42474,7149,2977.3,202.9,5.9,15.6,54.7,126.7,2774.4,835.4,1659.6,279.3
1970,OR,Oregon,2091385,98048,5373,97,377.0,0.0,377,2144,2755,92675,26632,59082,6961,4688.2,256.9,4.6,18.0,102.5,131.7,4431.3,1273.4,2825.0,332.8
1970,PA,Pennsylvania,11793909,257795,25970,637,1408.0,0.0,1408,12810,11115,231825,70730,120380,40715,2185.8,220.2,5.4,11.9,108.6,94.2,1965.6,599.7,1020.7,345.2
1970,RI,Rhode Island,949723,40542,1944,30,34.0,0.0,34,744,1136,38598,9677,20763,8158,4268.8,204.7,3.2,3.6,78.3,119.6,4064.1,1018.9,2186.2,859.0
1970,SC,South Carolina,2590516,79220,7412,377,467.0,0.0,467,1557,5011,71808,26407,38740,6661,3058.1,286.1,14.6,18.0,60.1,193.4,2772.0,1019.4,1495.5,257.1
1970,SD,South Dakota,666257,13682,616,25,74.0,0.0,74,114,403,13066,3140,9302,624,2053.6,92.5,3.8,11.1,17.1,60.5,1961.1,471.3,1396.2,93.7
1970,TN,Tennessee,3924164,94007,10787,346,607.0,0.0,607,3218,6616,83220,31656,40211,11353,2395.6,274.9,8.8,15.5,82.0,168.6,2120.7,806.7,1024.7,289.3
1970,TX,Texas,11196000,467248,40897,1299,2329.0,0.0,2329,15280,21989,426351,129866,251091,45394,4173.4,365.3,11.6,20.8,136.5,196.4,3808.1,1159.9,2242.7,405.4
1970,UT,Utah,1059273,44507,1459,36,115.0,0.0,115,563,745,43048,9692,30006,3350,4201.6,137.7,3.4,10.9,53.1,70.3,4063.9,915.0,2832.7,316.3
1970,VT,Vermont,444732,8437,329,6,46.0,0.0,46,34,243,8108,3249,4308,551,1897.1,74.0,1.3,10.3,7.6,54.6,1823.1,730.6,968.7,123.9
1970,VA,Virginia,4648494,170386,14040,483,796.0,0.0,796,4437,8324,156346,42514,99239,14593,3665.4,302.0,10.4,17.1,95.5,179.1,3363.4,914.6,2134.9,313.9
1970,WA,Washington,3409169,166404,7546,120,613.0,0.0,613,3189,3624,158858,49244,97279,12335,4881.0,221.3,3.5,18.0,93.5,106.3,4659.7,1444.5,2853.5,361.8
1970,WV,West Virginia,1744237,24044,2158,109,116.0,0.0,116,476,1457,21886,6777,13497,1612,1378.5,123.7,6.2,6.7,27.3,83.5,1254.8,388.5,773.8,92.4
1970,WI,Wisconsin,4417933,119376,3792,88,296.0,0.0,296,1462,1946,115584,23792,82178,9614,2702.0,85.8,2.0,6.7,33.1,44.0,2616.2,538.5,1860.1,217.6
1970,WY,Wyoming,332416,9880,376,19,41.0,0.0,41,73,243,9504,2147,6810,547,2972.2,113.1,5.7,12.3,22.0,73.1,2859.1,645.9,2048.6,164.6
1971,AL,Alabama,3479000,86919,10835,524,661.0,0.0,661,2005,7645,76084,27547,40841,7696,2498.4,311.4,15.1,19.0,57.6,219.7,2187.0,791.8,1173.9,221.2
1971,AK,Alaska,313000,13035,1112,42,136.0,0.0,136,210,724,11923,2656,7631,1636,4164.6,355.3,13.4,43.5,67.1,231.3,3809.3,848.6,2438.0,522.7
1971,AZ,Arizona,1849000,109858,7407,124,553.0,0.0,553,2095,4635,102451,26549,67566,8336,5941.5,400.6,6.7,29.9,113.3,250.7,5540.9,1435.9,3654.2,450.8
1971,AR,Arkansas,1944000,45261,4680,204,332.0,0.0,332,947,3197,40581,14014,24173,2394,2328.2,240.7,10.5,17.1,48.7,164.5,2087.5,720.9,1243.5,123.1
1971,CA,California,20223000,1352941,104872,1642,7300.0,0.0,7300,47626,48304,1248069,392277,711417,144375,6690.1,518.6,8.1,36.1,235.5,238.9,6171.5,1939.8,3517.9,713.9
1971,CO,Colorado,2283000,125952,8530,149,877.0,0.0,877,3080,4424,117422,33104,71423,12895,5516.9,373.6,6.5,38.4,134.9,193.8,5143.3,1450.0,3128.5,564.8
1971,CT,Connecticut,3081000,112338,5968,96,367.0,0.0,367,2563,2942,106370,32884,56875,16611,3646.2,193.7,3.1,11.9,83.2,95.5,3452.5,1067.3,1846.0,539.1
1971,DE,Delaware,558000,27984,2060,34,102.0,0.0,102,804,1120,25924,7759,14902,3263,5015.1,369.2,6.1,18.3,144.1,200.7,4645.9,1390.5,2670.6,584.8
1971,DC,District of Columbia,741000,70516,16084,275,615.0,0.0,615,11222,3972,54432,18818,26882,8732,9516.3,2170.6,37.1,83.0,1514.4,536.0,7345.7,2539.5,3627.8,1178.4
1971,FL,Florida,7041000,399439,38575,933,1708.0,0.0,1708,13422,22512,360864,118175,215037,27652,5673.1,547.9,13.3,24.3,190.6,319.7,5125.2,1678.4,3054.1,392.7
1971,GA,Georgia,4664000,142152,15898,745,1004.0,0.0,1004,4858,9291,126254,49003,63173,14078,3047.9,340.9,16.0,21.5,104.2,199.2,2707.0,1050.7,1354.5,301.8
1971,HI,Hawaii,789000,43070,1830,42,138.0,0.0,138,734,916,41240,11339,25425,4476,5458.8,231.9,5.3,17.5,93.0,116.1,5226.9,1437.1,3222.4,567.3
1971,ID,Idaho,732000,25675,917,24,77.0,0.0,77,163,653,24758,5430,18109,1219,3507.5,125.3,3.3,10.5,22.3,89.2,3382.2,741.8,2473.9,166.5
1971,IL,Illinois,11196000,435003,53436,1079,2418.0,0.0,2418,28900,21039,381567,93682,234618,53267,3885.4,477.3,9.6,21.6,258.1,187.9,3408.1,836.7,2095.6,475.8
1971,IN,Indiana,5274000,185789,13031,282,1025.0,0.0,1025,6646,5078,172758,51104,100414,21240,3522.8,247.1,5.3,19.4,126.0,96.3,3275.7,969.0,1903.9,402.7
1971,IA,Iowa,2852000,74882,2822,52,255.0,0.0,255,866,1649,72060,15160,52528,4372,2625.5,98.9,1.8,8.9,30.4,57.8,2526.6,531.6,1841.8,153.3
1971,KS,Kansas,2258000,78922,4843,115,360.0,0.0,360,1483,2885,74079,20064,48511,5504,3495.2,214.5,5.1,15.9,65.7,127.8,3280.7,888.6,2148.4,243.8
1971,KY,Kentucky,3282000,81450,7717,358,489.0,0.0,489,2541,4329,73733,23596,39232,10905,2481.7,235.1,10.9,14.9,77.4,131.9,2246.6,719.0,1195.4,332.3
1971,LA,Louisiana,3681000,127222,15208,409,872.0,0.0,872,4974,8953,112014,33567,63661,14786,3456.1,413.1,11.1,23.7,135.1,243.2,3043.0,911.9,1729.4,401.7
1971,ME,Maine,1003000,23232,903,20,74.0,0.0,74,144,665,22329,7529,13318,1482,2316.2,90.0,2.0,7.4,14.4,66.3,2226.2,750.6,1327.8,147.8
1971,MD,Maryland,4000000,191967,24857,449,997.0,0.0,997,13015,10396,167110,44900,101138,21072,4799.2,621.4,11.2,24.9,325.4,259.9,4177.8,1122.5,2528.5,526.8
1971,MA,Massachusetts,5758000,250332,15317,220,715.0,0.0,715,8069,6313,235015,77145,101161,56709,4347.5,266.0,3.8,12.4,140.1,109.6,4081.5,1339.8,1756.9,984.9
1971,MI,Michigan,8997000,514197,51697,942,2404.0,0.0,2404,29703,18648,462500,151756,265951,44793,5715.2,574.6,10.5,26.7,330.1,207.3,5140.6,1686.7,2956.0,497.9
1971,MN,Minnesota,3881000,137267,5993,95,468.0,0.0,468,2987,2443,131274,34219,83741,13314,3536.9,154.4,2.4,12.1,77.0,62.9,3382.5,881.7,2157.7,343.1
1971,MS,Mississippi,2226000,35627,6151,328,305.0,0.0,305,799,4719,29476,9900,17363,2213,1600.5,276.3,14.7,13.7,35.9,212.0,1324.2,444.7,780.0,99.4
1971,MO,Missouri,4749000,192124,18357,424,1245.0,0.0,1245,8533,8155,173767,55427,94492,23848,4045.5,386.5,8.9,26.2,179.7,171.7,3659.0,1167.1,1989.7,502.2
1971,MT,Montana,708000,22542,971,31,100.0,0.0,100,203,637,21571,4637,15362,1572,3183.9,137.1,4.4,14.1,28.7,90.0,3046.8,654.9,2169.8,222.0
1971,NE,Nebraska,1512000,38388,2355,39,212.0,0.0,212,544,1560,36033,8337,23846,3850,2538.9,155.8,2.6,14.0,36.0,103.2,2383.1,551.4,1577.1,254.6
1971,NV,Nevada,507000,27690,1887,58,135.0,0.0,135,868,826,25803,7635,15094,3074,5461.5,372.2,11.4,26.6,171.2,162.9,5089.3,1505.9,2977.1,606.3
1971,NH,New Hampshire,762000,15798,580,17,63.0,0.0,63,123,377,15218,5082,8734,1402,2073.2,76.1,2.2,8.3,16.1,49.5,1997.1,666.9,1146.2,184.0
1971,NJ,New Jersey,7300000,289466,26441,426,1058.0,0.0,1058,16062,8895,263025,88720,131959,42346,3965.3,362.2,5.8,14.5,220.0,121.8,3603.1,1215.3,1807.7,580.1
1971,NM,New Mexico,1030000,52589,3994,124,270.0,0.0,270,1062,2538,48595,14596,29274,4725,5105.8,387.8,12.0,26.2,103.1,246.4,4718.0,1417.1,2842.1,458.7
1971,NY,New York,18391000,935022,145048,1823,3225.0,0.0,3225,97682,42318,789974,273704,388612,127658,5084.1,788.7,9.9,17.5,531.1,230.1,4295.4,1488.2,2113.1,694.1
1971,NC,North Carolina,5146000,140447,19952,606,764.0,0.0,764,2844,15738,120495,41840,70109,8546,2729.2,387.7,11.8,14.8,55.3,305.8,2341.5,813.1,1362.4,166.1
1971,ND,North Dakota,625000,12815,238,8,26.0,0.0,26,47,157,12577,2124,9911,542,2050.4,38.1,1.3,4.2,7.5,25.1,2012.3,339.8,1585.8,86.7
1971,OH,Ohio,10778000,395142,32159,811,1988.0,0.0,1988,17642,11718,362983,100520,208962,53501,3666.2,298.4,7.5,18.4,163.7,108.7,3367.8,932.6,1938.8,496.4
1971,OK,Oklahoma,2610000,81549,6719,170,432.0,0.0,432,1575,4542,74830,24289,43174,7367,3124.4,257.4,6.5,16.6,60.3,174.0,2867.0,930.6,1654.2,282.3
1971,OR,Oregon,2158000,106601,6335,70,478.0,0.0,478,2383,3404,100266,28933,63543,7790,4939.8,293.6,3.2,22.2,110.4,157.7,4646.2,1340.7,2944.5,361.0
1971,PA,Pennsylvania,11879000,305070,31917,738,1653.0,0.0,1653,16853,12673,273153,88176,141238,43739,2568.2,268.7,6.2,13.9,141.9,106.7,2299.5,742.3,1189.0,368.2
1971,RI,Rhode Island,960000,46177,2129,29,54.0,0.0,54,815,1231,44048,10535,24111,9402,4810.1,221.8,3.0,5.6,84.9,128.2,4588.3,1097.4,2511.6,979.4
1971,SC,South Carolina,2627000,82447,8188,436,478.0,0.0,478,1640,5634,74259,27077,41414,5768,3138.5,311.7,16.6,18.2,62.4,214.5,2826.8,1030.7,1576.5,219.6
1971,SD,South Dakota,670000,13797,644,8,66.0,0.0,66,122,448,13153,3037,9558,558,2059.2,96.1,1.2,9.9,18.2,66.9,1963.1,453.3,1426.6,83.3
1971,TN,Tennessee,3990000,104266,12520,496,721.0,0.0,721,3452,7851,91746,35964,43671,12111,2613.2,313.8,12.4,18.1,86.5,196.8,2299.4,901.4,1094.5,303.5
1971,TX,Texas,11460000,469868,43089,1383,2701.0,0.0,2701,14220,24785,426779,135648,247653,43478,4100.1,376.0,12.1,23.6,124.1,216.3,3724.1,1183.7,2161.0,379.4
1971,UT,Utah,1099000,49299,1689,30,161.0,0.0,161,665,833,47610,10053,33949,3608,4485.8,153.7,2.7,14.6,60.5,75.8,4332.1,914.7,3089.1,328.3
1971,VT,Vermont,458000,9528,333,5,52.0,0.0,52,45,231,9195,3325,5233,637,2080.3,72.7,1.1,11.4,9.8,50.4,2007.6,726.0,1142.6,139.1
1971,VA,Virginia,4714000,171286,15384,475,1006.0,0.0,1006,5033,8870,155902,43376,97888,14638,3633.5,326.3,10.1,21.3,106.8,188.2,3307.2,920.2,2076.5,310.5
1971,WA,Washington,3449000,168514,8155,130,612.0,0.0,612,3219,4194,160359,48038,100447,11874,4885.8,236.4,3.8,17.7,93.3,121.6,4649.4,1392.8,2912.4,344.3
1971,WV,West Virginia,1752000,24552,2311,113,87.0,0.0,87,620,1491,22241,6792,13507,1942,1401.4,131.9,6.4,5.0,35.4,85.1,1269.5,387.7,770.9,110.8
1971,WI,Wisconsin,4476000,134737,3957,126,341.0,0.0,341,1411,2079,130780,28172,91837,10771,3010.2,88.4,2.8,7.6,31.5,46.4,2921.8,629.4,2051.8,240.6
1971,WY,Wyoming,340000,9576,532,18,47.0,0.0,47,68,399,9044,1993,6433,618,2816.5,156.5,5.3,13.8,20.0,117.4,2660.0,586.2,1892.1,181.8
1972,AL,Alabama,3510000,84047,10994,496,660.0,0.0,660,2407,7431,73053,27714,38493,6846,2394.5,313.2,14.1,18.8,68.6,211.7,2081.3,789.6,1096.7,195.0
1972,AK,Alaska,325000,14555,1204,31,136.0,0.0,136,216,821,13351,3155,8577,1619,4478.5,370.5,9.5,41.8,66.5,252.6,4108.0,970.8,2639.1,498.2
1972,AZ,Arizona,1945000,115402,8731,142,650.0,0.0,650,2350,5589,106671,31429,66883,8359,5933.3,448.9,7.3,33.4,120.8,287.4,5484.4,1615.9,3438.7,429.8
1972,AR,Arkansas,1978000,46530,4840,206,342.0,0.0,342,1084,3208,41690,14541,24891,2258,2352.4,244.7,10.4,17.3,54.8,162.2,2107.7,735.1,1258.4,114.2
1972,CA,California,20468000,1312635,110667,1791,8127.0,0.0,8127,48829,51920,1201968,398960,663568,139440,6413.1,540.7,8.8,39.7,238.6,253.7,5872.4,1949.2,3242.0,681.3
1972,CO,Colorado,2357000,131841,9555,196,905.0,0.0,905,3332,5122,122286,37242,71154,13890,5593.6,405.4,8.3,38.4,141.4,217.3,5188.2,1580.1,3018.8,589.3
